workerid,proliferate.condition,frame,item,order,response,verb1,verb2,error
80,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",0,6,affected,enabled,
80,condition1,2,"The new technology enabled the change, in fact it affected it.",1,1,enabled,affected,
80,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",2,2,enabled,affected,
80,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",3,5,affected,enabled,
80,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",5,1,caused,enabled,
80,condition1,2,"The new technology caused the change, in fact it affected it.",6,1,caused,affected,
80,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",7,2,enabled,affected,
80,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",8,4,affected,caused,
80,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",9,4,affected,enabled,
80,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",10,1,caused,affected,
80,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",11,5,caused,enabled,
80,condition1,2,"The new technology caused the change, in fact it enabled it.",12,1,caused,enabled,
80,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",14,1,caused,affected,
80,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",15,1,caused,enabled,
80,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",16,4,affected,enabled,
80,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",17,5,enabled,caused,
80,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",18,6,affected,caused,
80,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",19,6,enabled,caused,
80,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",20,1,caused,affected,
80,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",21,1,enabled,affected,
80,condition1,7,"Metastasis affected cell growth, in fact it caused it.",22,5,affected,caused,
80,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",23,1,enabled,affected,
80,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",24,1,caused,affected,
80,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",25,1,caused,enabled,
80,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",26,1,caused,enabled,
80,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",27,1,enabled,affected,
80,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",28,6,enabled,caused,
80,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",29,6,enabled,caused,
80,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",30,1,caused,affected,
80,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",32,6,affected,caused,
80,condition1,2,"The new technology enabled the change, in fact it caused it.",33,6,enabled,caused,
80,condition1,2,"The new technology affected the change, in fact it enabled it.",34,4,affected,enabled,
80,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",35,4,affected,enabled,
80,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",36,6,enabled,caused,
80,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",37,2,caused,enabled,
80,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",39,1,caused,enabled,
80,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",40,2,enabled,affected,
80,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",41,5,enabled,caused,
80,condition1,2,"The new technology affected the change, in fact it caused it.",42,6,affected,caused,
80,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",43,5,enabled,caused,
80,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",44,5,affected,caused,
80,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",45,2,affected,enabled,
80,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",47,2,enabled,affected,
80,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",48,6,affected,caused,
80,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",49,1,enabled,affected,
80,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",50,2,enabled,affected,
80,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",51,1,caused,enabled,
80,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",52,2,caused,affected,
80,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",53,5,affected,caused,
80,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",54,1,caused,enabled,
80,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",55,4,affected,enabled,
80,condition1,7,"Metastasis caused cell growth, in fact it affected it.",57,1,caused,affected,
80,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",58,5,enabled,caused,
80,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",59,5,enabled,caused,
80,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",60,5,affected,enabled,
80,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",61,1,caused,affected,
80,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",62,2,caused,affected,
80,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",63,5,affected,caused,
80,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",64,4,affected,enabled,
80,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",65,6,affected,caused,
108,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",0,4,caused,enabled,
108,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",2,5,enabled,caused,
108,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",3,6,enabled,caused,
108,condition1,7,"Metastasis caused cell growth, in fact it affected it.",4,2,caused,affected,
108,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",5,1,enabled,caused,
108,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",6,0,enabled,affected,
108,condition1,2,"The new technology enabled the change, in fact it affected it.",7,1,enabled,affected,
108,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",9,1,caused,affected,
108,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",10,1,caused,affected,
108,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",11,4,affected,caused,
108,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",12,2,affected,caused,
108,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",13,6,affected,caused,
108,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",14,4,enabled,affected,
108,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",15,6,caused,enabled,
108,condition1,2,"The new technology caused the change, in fact it enabled it.",16,6,caused,enabled,
108,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",17,6,caused,enabled,
108,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",18,5,affected,enabled,
108,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",19,3,caused,enabled,
108,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",20,5,enabled,caused,
108,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",21,0,enabled,affected,
108,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",22,1,caused,enabled,
108,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",23,0,enabled,affected,
108,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",25,2,enabled,affected,
108,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",26,6,affected,caused,
108,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",27,1,caused,affected,
108,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",28,4,enabled,caused,
108,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",29,0,enabled,affected,
108,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",30,2,caused,enabled,
108,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",32,6,affected,enabled,
108,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",33,4,enabled,affected,
108,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",34,6,affected,enabled,
108,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",35,5,affected,enabled,
108,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",36,1,caused,affected,
108,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",37,6,caused,enabled,
108,condition1,7,"Metastasis affected cell growth, in fact it caused it.",38,3,affected,caused,
108,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",39,6,affected,enabled,
108,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",40,6,affected,caused,
108,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",41,1,enabled,affected,
108,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",42,0,caused,affected,
108,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",43,5,enabled,caused,
108,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",44,6,affected,enabled,
108,condition1,2,"The new technology affected the change, in fact it enabled it.",45,5,affected,enabled,
108,condition1,2,"The new technology caused the change, in fact it affected it.",46,0,caused,affected,
108,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",47,1,caused,affected,
108,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",48,6,affected,caused,
108,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",49,0,enabled,affected,
108,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",50,6,enabled,caused,
108,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",51,6,affected,enabled,
108,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",52,1,affected,caused,
108,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",54,5,enabled,caused,
108,condition1,2,"The new technology enabled the change, in fact it caused it.",55,5,enabled,caused,
108,condition1,2,"The new technology affected the change, in fact it caused it.",56,3,affected,caused,
108,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",57,6,enabled,caused,
108,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",58,3,affected,enabled,
108,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",59,5,affected,enabled,
108,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",60,0,caused,affected,
108,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",61,0,caused,affected,
108,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",62,6,affected,caused,
108,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",64,5,caused,enabled,
108,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",65,5,caused,enabled,
70,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",0,1,affected,enabled,
70,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",1,0,affected,caused,
70,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",2,1,enabled,affected,
70,condition1,2,"The new technology enabled the change, in fact it affected it.",3,1,enabled,affected,
70,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",4,5,affected,enabled,
70,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",5,6,affected,caused,
70,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",6,3,affected,caused,
70,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",7,3,affected,caused,
70,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",8,5,affected,enabled,
70,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",9,0,enabled,caused,
70,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",10,3,caused,affected,
70,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",11,5,affected,enabled,
70,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",13,4,caused,enabled,
70,condition1,2,"The new technology caused the change, in fact it enabled it.",14,3,caused,enabled,
70,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",16,1,caused,enabled,
70,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",17,4,affected,enabled,
70,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",18,3,enabled,affected,
70,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",19,5,enabled,caused,
70,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",20,4,affected,enabled,
70,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",21,4,caused,enabled,
70,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",22,1,caused,enabled,
70,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",23,3,enabled,affected,
70,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",24,3,enabled,caused,
70,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",25,4,enabled,affected,
70,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",26,6,affected,caused,
70,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",27,5,caused,affected,
70,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",28,3,affected,caused,
70,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",29,5,enabled,caused,
70,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",30,3,enabled,caused,
70,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",31,0,caused,affected,
70,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",32,0,enabled,affected,
70,condition1,7,"Metastasis affected cell growth, in fact it caused it.",33,4,affected,caused,
70,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",34,1,caused,enabled,
70,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",35,4,caused,enabled,
70,condition1,2,"The new technology caused the change, in fact it affected it.",36,5,caused,affected,
70,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",37,4,caused,affected,
70,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",38,5,affected,caused,
70,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",40,0,caused,enabled,
70,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",42,4,affected,enabled,
70,condition1,7,"Metastasis caused cell growth, in fact it affected it.",43,4,caused,affected,
70,condition1,2,"The new technology affected the change, in fact it enabled it.",44,6,affected,enabled,
70,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",45,4,caused,enabled,
70,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",47,3,enabled,affected,
70,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",48,6,enabled,caused,
70,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",49,5,caused,enabled,
70,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",50,5,affected,enabled,
70,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",51,2,enabled,caused,
70,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",53,3,caused,affected,
70,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",54,4,enabled,affected,
70,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",55,4,caused,affected,
70,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",56,4,caused,affected,
70,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",57,3,enabled,affected,
70,condition1,2,"The new technology enabled the change, in fact it caused it.",58,5,enabled,caused,
70,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",59,3,affected,enabled,
70,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",60,3,enabled,caused,
70,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",61,3,enabled,caused,
70,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",62,3,affected,caused,
70,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",63,3,caused,affected,
70,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",64,3,enabled,affected,
70,condition1,2,"The new technology affected the change, in fact it caused it.",65,5,affected,caused,
79,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",0,6,affected,enabled,
79,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",1,6,affected,caused,
79,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",2,6,enabled,affected,
79,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",3,6,affected,enabled,
79,condition1,2,"The new technology affected the change, in fact it enabled it.",4,6,affected,enabled,
79,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",5,6,enabled,caused,
79,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",6,6,affected,enabled,
79,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",7,6,affected,caused,
79,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",8,3,caused,affected,
79,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",9,6,enabled,caused,
79,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",10,5,enabled,caused,
79,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",11,6,affected,caused,
79,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",13,6,affected,enabled,
79,condition1,7,"Metastasis affected cell growth, in fact it caused it.",15,6,affected,caused,
79,condition1,2,"The new technology affected the change, in fact it caused it.",16,6,affected,caused,
79,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",17,6,caused,enabled,
79,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",18,6,enabled,caused,
79,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",19,6,enabled,caused,
79,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",20,4,caused,affected,
79,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",21,4,affected,enabled,
79,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",22,5,affected,enabled,
79,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",23,2,enabled,affected,
79,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",24,6,affected,caused,
79,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",25,6,affected,enabled,
79,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",26,2,caused,affected,
79,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",27,6,caused,enabled,
79,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",28,6,enabled,affected,
79,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",29,5,enabled,affected,
79,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",30,6,caused,affected,
79,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",31,6,enabled,affected,
79,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",32,6,caused,enabled,
79,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",33,6,enabled,affected,
79,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",34,1,enabled,affected,
79,condition1,2,"The new technology enabled the change, in fact it affected it.",35,1,enabled,affected,
79,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",36,4,caused,enabled,
79,condition1,7,"Metastasis caused cell growth, in fact it affected it.",38,2,caused,affected,
79,condition1,2,"The new technology enabled the change, in fact it caused it.",39,5,enabled,caused,
79,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",40,0,caused,enabled,
79,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",41,0,affected,caused,
79,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",42,0,caused,enabled,
79,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",43,4,affected,enabled,
79,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",44,1,affected,caused,
79,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",45,6,affected,caused,
79,condition1,2,"The new technology caused the change, in fact it affected it.",47,0,caused,affected,
79,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",49,0,enabled,affected,
79,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",50,0,affected,caused,
79,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",51,2,caused,enabled,
79,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",52,0,caused,enabled,
79,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",53,6,enabled,caused,
79,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",54,0,affected,enabled,
79,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",56,0,enabled,affected,
79,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",57,0,caused,affected,
79,condition1,2,"The new technology caused the change, in fact it enabled it.",58,0,caused,enabled,
79,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",59,0,caused,enabled,
79,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",60,1,enabled,caused,
79,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",61,1,caused,affected,
79,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",62,0,enabled,caused,
79,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",63,0,caused,affected,
79,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",64,0,enabled,caused,
79,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",65,0,caused,affected,
106,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",0,0,enabled,affected,
106,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it enabled it.",2,3,affected,enabled,
106,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it affected it.",3,3,caused,affected,
106,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",4,4,affected,caused,
106,condition1,0,"The dry weather enabled the wild fire, in fact it affected it.",6,5,enabled,affected,
106,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it affected it.",7,4,enabled,affected,
106,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it enabled it.",8,4,caused,enabled,
106,condition1,2,"The new technology caused the change, in fact it enabled it.",9,6,caused,enabled,
106,condition1,7,"Metastasis caused cell growth, in fact it enabled it.",10,5,caused,enabled,
106,condition1,7,"Metastasis enabled cell growth, in fact it affected it.",11,4,enabled,affected,
106,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",12,4,affected,enabled,
106,condition1,5,"More stipends caused the increase in student admissions, in fact they enabled it.",13,4,caused,enabled,
106,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",14,4,enabled,caused,
106,condition1,1,"The CEO's decision caused the outcome, in fact it enabled it.",15,4,caused,enabled,
106,condition1,8,"Diversification enabled new monetary policies, in fact it affected them.",16,4,enabled,affected,
106,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it affected it.",17,4,enabled,affected,
106,condition1,6,"The sun affected the drying of the clothes, in fact it enabled it.",18,6,affected,enabled,
106,condition1,6,"The sun enabled the drying of the clothes, in fact it affected it.",19,4,enabled,affected,
106,condition1,8,"Diversification caused new monetary policies, in fact it enabled them.",20,5,caused,enabled,
106,condition1,7,"Metastasis affected cell growth, in fact it enabled it.",21,5,affected,enabled,
106,condition1,0,"The dry weather affected the wild fire, in fact it caused it.",22,4,affected,caused,
106,condition1,1,"The CEO's decision affected the outcome, in fact it caused it.",23,4,affected,caused,
106,condition1,7,"Metastasis caused cell growth, in fact it affected it.",24,4,caused,affected,
106,condition1,5,"More stipends caused the increase in student admissions, in fact they affected it.",25,4,caused,affected,
106,condition1,5,"More stipends enabled the increase in student admissions, in fact they affected it.",26,5,enabled,affected,
106,condition1,6,"The sun caused the drying of the clothes, in fact it enabled it.",27,5,caused,enabled,
106,condition1,4,"The sunny weather enabled the tree's growth, in fact it affected it.",28,5,enabled,affected,
106,condition1,0,"The dry weather affected the wild fire, in fact it enabled it.",29,3,affected,enabled,
106,condition1,8,"Diversification enabled new monetary policies, in fact it caused them.",30,6,enabled,caused,
106,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",31,3,affected,caused,
106,condition1,2,"The new technology caused the change, in fact it affected it.",32,5,caused,affected,
106,condition1,3,"The Sacklers' greed enabled the opioid epidemic, in fact it caused it.",33,5,enabled,caused,
106,condition1,3,"The Sacklers' greed caused the opioid epidemic, in fact it enabled it.",34,6,caused,enabled,
106,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",35,5,caused,affected,
106,condition1,6,"The sun affected the drying of the clothes, in fact it caused it.",37,5,affected,caused,
106,condition1,4,"The sunny weather caused the tree's growth, in fact it affected it.",38,5,caused,affected,
106,condition1,7,"Metastasis affected cell growth, in fact it caused it.",39,6,affected,caused,
106,condition1,4,"The sunny weather caused the tree's growth, in fact it enabled it.",40,6,caused,enabled,
106,condition1,2,"The new technology enabled the change, in fact it caused it.",42,6,enabled,caused,
106,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",43,5,affected,caused,
106,condition1,7,"Metastasis enabled cell growth, in fact it caused it.",44,6,enabled,caused,
106,condition1,1,"The CEO's decision enabled the outcome, in fact it caused it.",45,5,enabled,caused,
106,condition1,8,"Diversification caused new monetary policies, in fact it affected them.",46,6,caused,affected,
106,condition1,5,"More stipends affected the increase in student admissions, in fact they enabled it.",47,3,affected,enabled,
106,condition1,9,"The algae buildup in the ocean caused the migration of certain species of fish, in fact it affected it.",48,6,caused,affected,
106,condition1,1,"The CEO's decision caused the outcome, in fact it affected it.",49,6,caused,affected,
106,condition1,0,"The dry weather enabled the wild fire, in fact it caused it.",50,6,enabled,caused,
106,condition1,1,"The CEO's decision affected the outcome, in fact it enabled it.",51,5,affected,enabled,
106,condition1,3,"The Sacklers' greed affected the opioid epidemic, in fact it caused it.",54,4,affected,caused,
106,condition1,2,"The new technology affected the change, in fact it caused it.",55,4,affected,caused,
106,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",56,6,enabled,caused,
106,condition1,6,"The sun enabled the drying of the clothes, in fact it caused it.",57,6,enabled,caused,
106,condition1,5,"More stipends affected the increase in student admissions, in fact they caused it.",58,6,affected,caused,
106,condition1,8,"Diversification affected new monetary policies, in fact it enabled them.",59,3,affected,enabled,
106,condition1,4,"The sunny weather affected the tree's growth, in fact it enabled it.",60,4,affected,enabled,
106,condition1,2,"The new technology affected the change, in fact it enabled it.",61,3,affected,enabled,
106,condition1,0,"The dry weather caused the wild fire, in fact it enabled it.",62,5,caused,enabled,
106,condition1,9,"The algae buildup in the ocean enabled the migration of certain species of fish, in fact it caused it.",63,6,enabled,caused,
106,condition1,2,"The new technology enabled the change, in fact it affected it.",64,6,enabled,affected,
106,condition1,0,"The dry weather caused the wild fire, in fact it affected it.",65,5,caused,affected,
114,condition1,1,"The CEO's decision enabled the outcome, in fact it affected it.",0,1,enabled,affected,
114,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it enabled it.",1,2,affected,enabled,
114,condition1,9,"The algae buildup in the ocean affected the migration of certain species of fish, in fact it caused it.",2,6,affected,caused,
114,condition1,6,"The sun caused the drying of the clothes, in fact it affected it.",4,1,caused,affected,
114,condition1,4,"The sunny weather affected the tree's growth, in fact it caused it.",5,5,affected,caused,
114,condition1,8,"Diversification affected new monetary policies, in fact it caused them.",6,4,affected,caused,
114,condition1,5,"More stipends enabled the increase in student admissions, in fact they caused it.",7,4,enabled,caused,
114,condition1,4,"The sunny weather enabled the tree's growth, in fact it caused it.",9,5,enabled,caused,
